Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
lnn.ltc,3375,1837,695,3260,0.3611,0.3551,0.4372,0.2059,0.2301
ltn.ltc,3375,1837,744,3239,0.3974,0.3934,0.4717,0.2204,0.2493
ltc.ltc,3375,1837,815,3161,0.4380,0.4313,0.5157,0.2415,0.2877
lnc.ltc,3375,1837,818,3159,0.4490,0.4460,0.5128,0.2424,0.2931
bnn.ltc,3375,1837,685,3247,0.3684,0.3630,0.4331,0.2030,0.2299
btc.ltc,3375,1837,790,3176,0.4208,0.4156,0.5016,0.2341,0.2760
btn.ltc,3375,1837,730,3232,0.3930,0.3889,0.4644,0.2163,0.2457
bnc.ltc,3375,1837,797,3160,0.4389,0.4356,0.5042,0.2361,0.2875
atc.ltc,3375,1837,710,3202,0.3852,0.3780,0.4608,0.2104,0.2466
atn.ltc,3375,1837,703,3202,0.3827,0.3721,0.4572,0.2083,0.2475
anc.ltc,3375,1837,731,3187,0.4051,0.3975,0.4718,0.2166,0.2585
ann.ltc,3375,1837,698,3212,0.3882,0.3781,0.4446,0.2068,0.2453
nnn.lnc,3375,1837,115,3375,0.0467,0.0409,0.0698,0.0341,0.0341
nnc.lnc,3375,1837,533,3301,0.2854,0.2695,0.3463,0.1579,0.1753
ntc.lnc,3375,1837,747,3233,0.4029,0.3943,0.4594,0.2213,0.2504
ntn.lnc,3375,1837,492,3349,0.2158,0.2023,0.3143,0.1458,0.1508
lnn.lnc,3375,1837,386,3348,0.1726,0.1549,0.2359,0.1144,0.1191
ltn.lnc,3375,1837,695,3260,0.3611,0.3551,0.4372,0.2059,0.2301
ltc.lnc,3375,1837,777,3181,0.4202,0.4135,0.4884,0.2302,0.2711
lnc.lnc,3375,1837,637,3267,0.3370,0.3208,0.4147,0.1887,0.2124
bnn.lnc,3375,1837,463,3331,0.2215,0.2053,0.2875,0.1372,0.1484
btc.lnc,3375,1837,755,3192,0.4018,0.3952,0.4789,0.2237,0.2641
btn.lnc,3375,1837,685,3247,0.3684,0.3630,0.4331,0.2030,0.2299
bnc.lnc,3375,1837,609,3273,0.3217,0.3049,0.3928,0.1804,0.2023
atc.lnc,3375,1837,681,3232,0.3661,0.3578,0.4392,0.2018,0.2331
atn.lnc,3375,1837,698,3212,0.3882,0.3781,0.4446,0.2068,0.2453
anc.lnc,3375,1837,539,3302,0.2798,0.2662,0.3465,0.1597,0.1734
ann.lnc,3375,1837,557,3295,0.2862,0.2720,0.3515,0.1650,0.1852
nnn.bnn,3375,1837,117,3375,0.0468,0.0412,0.0715,0.0347,0.0347
nnc.bnn,3375,1837,547,3305,0.2941,0.2785,0.3549,0.1621,0.1765
ntc.bnn,3375,1837,746,3231,0.4054,0.3971,0.4577,0.2210,0.2513
ntn.bnn,3375,1837,497,3346,0.2212,0.2081,0.3175,0.1473,0.1528
lnn.bnn,3375,1837,391,3348,0.1736,0.1571,0.2388,0.1159,0.1206
ltn.bnn,3375,1837,695,3258,0.3606,0.3542,0.4384,0.2059,0.2302
ltc.bnn,3375,1837,781,3178,0.4229,0.4162,0.4905,0.2314,0.2744
lnc.bnn,3375,1837,645,3261,0.3389,0.3225,0.4189,0.1911,0.2158
bnn.bnn,3375,1837,466,3331,0.2219,0.2057,0.2908,0.1381,0.1492
btc.bnn,3375,1837,758,3192,0.4030,0.3968,0.4812,0.2246,0.2648
btn.bnn,3375,1837,688,3249,0.3680,0.3624,0.4354,0.2039,0.2305
bnc.bnn,3375,1837,614,3267,0.3244,0.3089,0.3958,0.1819,0.2039
atc.bnn,3375,1837,681,3229,0.3674,0.3581,0.4400,0.2018,0.2336
atn.bnn,3375,1837,695,3215,0.3878,0.3777,0.4428,0.2059,0.2440
anc.bnn,3375,1837,546,3305,0.2829,0.2708,0.3520,0.1618,0.1740
ann.bnn,3375,1837,554,3293,0.2864,0.2718,0.3504,0.1641,0.1847
nnn.btc,3375,1837,497,3346,0.2212,0.2081,0.3175,0.1473,0.1528
nnc.btc,3375,1837,759,3199,0.4098,0.4024,0.4801,0.2249,0.2651
ntc.btc,3375,1837,822,3192,0.4348,0.4321,0.5117,0.2436,0.2862
ntn.btc,3375,1837,687,3263,0.3524,0.3474,0.4375,0.2036,0.2253
lnn.btc,3375,1837,695,3258,0.3606,0.3542,0.4384,0.2059,0.2302
ltn.btc,3375,1837,746,3235,0.3973,0.3926,0.4729,0.2210,0.2505
ltc.btc,3375,1837,814,3160,0.4385,0.4320,0.5143,0.2412,0.2876
lnc.btc,3375,1837,819,3156,0.4503,0.4484,0.5139,0.2427,0.2945
bnn.btc,3375,1837,688,3249,0.3680,0.3624,0.4354,0.2039,0.2305
btc.btc,3375,1837,790,3175,0.4214,0.4164,0.5016,0.2341,0.2764
btn.btc,3375,1837,728,3226,0.3928,0.3882,0.4634,0.2157,0.2457
bnc.btc,3375,1837,798,3160,0.4399,0.4378,0.5039,0.2364,0.2878
atc.btc,3375,1837,712,3205,0.3855,0.3780,0.4621,0.2110,0.2467
atn.btc,3375,1837,703,3201,0.3823,0.3716,0.4572,0.2083,0.2475
anc.btc,3375,1837,733,3188,0.4050,0.3979,0.4723,0.2172,0.2597
ann.btc,3375,1837,695,3215,0.3878,0.3777,0.4428,0.2059,0.2440
