Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
ntc.lnc,2790,2084,403,2761,0.1634,0.1427,0.2281,0.1444,0.1548
ntn.lnc,2790,2084,312,2761,0.1206,0.1014,0.1678,0.1118,0.1222
lnn.lnc,2790,2084,239,2762,0.0833,0.0593,0.1162,0.0857,0.0907
ltn.lnc,2790,2084,459,2761,0.1946,0.1641,0.2499,0.1645,0.1749
ltc.lnc,2790,2084,412,2761,0.1582,0.1414,0.2335,0.1477,0.1581
lnc.lnc,2790,2084,254,2761,0.0946,0.0765,0.1366,0.0910,0.1014
bnn.lnc,2790,2084,333,2761,0.1287,0.0987,0.1637,0.1194,0.1297
btc.lnc,2790,2084,404,2761,0.1518,0.1341,0.2308,0.1448,0.1552
btn.lnc,2790,2084,507,2761,0.2195,0.1907,0.2715,0.1817,0.1921
bnc.lnc,2790,2084,256,2761,0.0919,0.0764,0.1402,0.0918,0.1022
atc.lnc,2790,2084,379,2761,0.1437,0.1276,0.2130,0.1358,0.1462
atn.lnc,2790,2084,502,2761,0.2260,0.2013,0.2818,0.1799,0.1903
anc.lnc,2790,2084,238,2761,0.0884,0.0748,0.1284,0.0853,0.0957
ann.lnc,2790,2084,393,2756,0.1565,0.1264,0.2031,0.1409,0.1514
nnn.bnn,2790,2084,84,2790,0.0291,0.0225,0.0296,0.0301,0.0301
nnc.bnn,2790,2084,248,2761,0.0915,0.0665,0.1291,0.0889,0.0993
ntc.bnn,2790,2084,408,2761,0.1653,0.1446,0.2300,0.1462,0.1566
ntn.bnn,2790,2084,318,2761,0.1231,0.1035,0.1713,0.1140,0.1244
lnn.bnn,2790,2084,245,2762,0.0851,0.0614,0.1198,0.0878,0.0928
ltn.bnn,2790,2084,460,2761,0.1954,0.1657,0.2509,0.1649,0.1753
ltc.bnn,2790,2084,412,2761,0.1601,0.1424,0.2329,0.1477,0.1581
lnc.bnn,2790,2084,265,2761,0.0968,0.0788,0.1432,0.0950,0.1054
bnn.bnn,2790,2084,334,2761,0.1300,0.1006,0.1649,0.1197,0.1301
btc.bnn,2790,2084,405,2761,0.1532,0.1357,0.2314,0.1452,0.1556
btn.bnn,2790,2084,506,2761,0.2200,0.1920,0.2711,0.1814,0.1918
bnc.bnn,2790,2084,262,2761,0.0943,0.0783,0.1428,0.0939,0.1043
atc.bnn,2790,2084,381,2761,0.1445,0.1283,0.2137,0.1366,0.1470
atn.bnn,2790,2084,502,2761,0.2269,0.2025,0.2816,0.1799,0.1903
anc.bnn,2790,2084,247,2761,0.0905,0.0763,0.1311,0.0885,0.0989
ann.bnn,2790,2084,393,2756,0.1596,0.1278,0.2042,0.1409,0.1514
nnn.btc,2790,2084,318,2761,0.1231,0.1035,0.1713,0.1140,0.1244
nnc.btc,2790,2084,392,2761,0.1663,0.1485,0.2300,0.1405,0.1509
ntc.btc,2790,2084,436,2761,0.1818,0.1579,0.2535,0.1563,0.1667
ntn.btc,2790,2084,428,2761,0.1844,0.1618,0.2516,0.1534,0.1638
lnn.btc,2790,2084,460,2761,0.1954,0.1657,0.2509,0.1649,0.1753
