Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
atc.bnn,450,696,251,450,0.4877,0.4871,0.3974,0.5578,0.5578
atn.bnn,450,696,243,450,0.4814,0.4836,0.3888,0.5400,0.5400
anc.bnn,450,696,179,450,0.3367,0.3098,0.2743,0.3978,0.3978
ann.bnn,450,696,203,450,0.3734,0.3438,0.3197,0.4511,0.4511
nnn.btc,450,696,163,450,0.3232,0.2961,0.2519,0.3622,0.3622
nnc.btc,450,696,250,450,0.4991,0.5048,0.3861,0.5556,0.5556
ntc.btc,450,696,251,450,0.5161,0.5276,0.3969,0.5578,0.5578
ntn.btc,450,696,237,450,0.4773,0.4775,0.3774,0.5267,0.5267
lnn.btc,450,696,234,450,0.4715,0.4679,0.3773,0.5200,0.5200
ltn.btc,450,696,236,450,0.5014,0.4954,0.3799,0.5244,0.5244
ltc.btc,450,696,253,450,0.5213,0.5322,0.4082,0.5622,0.5622
lnc.btc,450,696,258,450,0.5302,0.5301,0.4105,0.5733,0.5733
bnn.btc,450,696,237,450,0.4791,0.4758,0.3795,0.5267,0.5267
btc.btc,450,696,250,450,0.5180,0.5204,0.4067,0.5556,0.5556
btn.btc,450,696,235,450,0.5013,0.4926,0.3831,0.5222,0.5222
bnc.btc,450,696,252,450,0.5252,0.5208,0.4023,0.5600,0.5600
atc.btc,450,696,238,450,0.4874,0.4898,0.3839,0.5289,0.5289
atn.btc,450,696,237,450,0.4798,0.4822,0.3825,0.5267,0.5267
anc.btc,450,696,248,450,0.4979,0.4983,0.3932,0.5511,0.5511
ann.btc,450,696,243,450,0.4814,0.4836,0.3888,0.5400,0.5400
nnn.btn,450,696,163,450,0.3232,0.2961,0.2519,0.3622,0.3622
nnc.btn,450,696,250,450,0.4991,0.5048,0.3861,0.5556,0.5556
ntc.btn,450,696,251,450,0.5161,0.5276,0.3969,0.5578,0.5578
ntn.btn,450,696,237,450,0.4773,0.4775,0.3774,0.5267,0.5267
lnn.btn,450,696,234,450,0.4715,0.4679,0.3773,0.5200,0.5200
ltn.btn,450,696,236,450,0.5014,0.4954,0.3799,0.5244,0.5244
ltc.btn,450,696,253,450,0.5213,0.5322,0.4082,0.5622,0.5622
lnc.btn,450,696,258,450,0.5302,0.5301,0.4105,0.5733,0.5733
bnn.btn,450,696,237,450,0.4791,0.4758,0.3795,0.5267,0.5267
btc.btn,450,696,250,450,0.5180,0.5204,0.4067,0.5556,0.5556
btn.btn,450,696,235,450,0.5013,0.4926,0.3831,0.5222,0.5222
bnc.btn,450,696,252,450,0.5252,0.5208,0.4023,0.5600,0.5600
atc.btn,450,696,238,450,0.4874,0.4898,0.3839,0.5289,0.5289
atn.btn,450,696,237,450,0.4798,0.4822,0.3825,0.5267,0.5267
anc.btn,450,696,248,450,0.4979,0.4983,0.3932,0.5511,0.5511
ann.btn,450,696,243,450,0.4814,0.4836,0.3888,0.5400,0.5400
nnn.bnc,450,696,37,450,0.0732,0.0607,0.0508,0.0822,0.0822
nnc.bnc,450,696,140,450,0.2645,0.2095,0.2169,0.3111,0.3111
ntc.bnc,450,696,246,450,0.4830,0.4819,0.3903,0.5467,0.5467
ntn.bnc,450,696,163,450,0.3232,0.2961,0.2519,0.3622,0.3622
lnn.bnc,450,696,134,450,0.2335,0.1883,0.1988,0.2978,0.2978
ltn.bnc,450,696,234,450,0.4715,0.4679,0.3773,0.5200,0.5200
ltc.bnc,450,696,254,450,0.5168,0.5186,0.4071,0.5644,0.5644
lnc.bnc,450,696,190,450,0.3632,0.3321,0.2899,0.4222,0.4222
bnn.bnc,450,696,173,450,0.3179,0.2906,0.2653,0.3844,0.3844
btc.bnc,450,696,252,450,0.5101,0.5122,0.4029,0.5600,0.5600
btn.bnc,450,696,237,450,0.4791,0.4758,0.3795,0.5267,0.5267
bnc.bnc,450,696,190,450,0.3620,0.3338,0.2932,0.4222,0.4222
atc.bnc,450,696,251,450,0.4877,0.4871,0.3974,0.5578,0.5578
atn.bnc,450,696,243,450,0.4814,0.4836,0.3888,0.5400,0.5400
anc.bnc,450,696,179,450,0.3367,0.3098,0.2743,0.3978,0.3978
ann.bnc,450,696,203,450,0.3732,0.3431,0.3197,0.4511,0.4511
nnn.atc,450,696,165,450,0.3260,0.3020,0.2552,0.3667,0.3667
nnc.atc,450,696,251,450,0.4990,0.5035,0.3881,0.5578,0.5578
ntc.atc,450,696,250,450,0.5162,0.5286,0.3957,0.5556,0.5556
ntn.atc,450,696,235,450,0.4747,0.4756,0.3746,0.5222,0.5222
lnn.atc,450,696,232,450,0.4695,0.4634,0.3733,0.5156,0.5156
ltn.atc,450,696,238,450,0.5023,0.4958,0.3834,0.5289,0.5289
ltc.atc,450,696,256,450,0.5265,0.5363,0.4127,0.5689,0.5689
lnc.atc,450,696,255,450,0.5303,0.5321,0.4039,0.5667,0.5667
bnn.atc,450,696,235,450,0.4775,0.4746,0.3750,0.5222,0.5222
btc.atc,450,696,252,450,0.5195,0.5235,0.4103,0.5600,0.5600
btn.atc,450,696,235,450,0.5013,0.4905,0.3824,0.5222,0.5222
bnc.atc,450,696,253,450,0.5250,0.5201,0.4030,0.5622,0.5622
atc.atc,450,696,236,450,0.4888,0.4919,0.3784,0.5244,0.5244
atn.atc,450,696,236,450,0.4825,0.4804,0.3811,0.5244,0.5244
anc.atc,450,696,248,450,0.4996,0.5009,0.3929,0.5511,0.5511
ann.atc,450,696,244,450,0.4818,0.4812,0.3900,0.5422,0.5422
nnn.atn,450,696,165,450,0.3260,0.3020,0.2552,0.3667,0.3667
nnc.atn,450,696,251,450,0.4990,0.5035,0.3881,0.5578,0.5578
ntc.atn,450,696,250,450,0.5162,0.5286,0.3957,0.5556,0.5556
ntn.atn,450,696,235,450,0.4747,0.4756,0.3746,0.5222,0.5222
lnn.atn,450,696,232,450,0.4695,0.4634,0.3733,0.5156,0.5156
ltn.atn,450,696,238,450,0.5023,0.4958,0.3834,0.5289,0.5289
ltc.atn,450,696,256,450,0.5265,0.5363,0.4127,0.5689,0.5689
lnc.atn,450,696,255,450,0.5303,0.5321,0.4039,0.5667,0.5667
bnn.atn,450,696,235,450,0.4775,0.4746,0.3750,0.5222,0.5222
btc.atn,450,696,252,450,0.5195,0.5235,0.4103,0.5600,0.5600
btn.atn,450,696,235,450,0.5013,0.4905,0.3824,0.5222,0.5222
bnc.atn,450,696,253,450,0.5250,0.5201,0.4030,0.5622,0.5622
atc.atn,450,696,236,450,0.4888,0.4919,0.3784,0.5244,0.5244
atn.atn,450,696,236,450,0.4825,0.4804,0.3811,0.5244,0.5244
anc.atn,450,696,248,450,0.4996,0.5009,0.3929,0.5511,0.5511
ann.atn,450,696,244,450,0.4818,0.4813,0.3900,0.5422,0.5422
nnn.anc,450,696,38,450,0.0742,0.0616,0.0524,0.0844,0.0844
nnc.anc,450,696,143,450,0.2694,0.2119,0.2162,0.3178,0.3178
ntc.anc,450,696,247,450,0.4870,0.4855,0.3886,0.5489,0.5489
ntn.anc,450,696,165,450,0.3260,0.3020,0.2552,0.3667,0.3667
lnn.anc,450,696,134,450,0.2330,0.1873,0.1998,0.2978,0.2978
ltn.anc,450,696,232,450,0.4695,0.4634,0.3733,0.5156,0.5156
ltc.anc,450,696,257,450,0.5195,0.5221,0.4108,0.5711,0.5711
lnc.anc,450,696,193,450,0.3668,0.3336,0.2962,0.4289,0.4289
bnn.anc,450,696,172,450,0.3172,0.2880,0.2613,0.3822,0.3822
btc.anc,450,696,250,450,0.5124,0.5142,0.3996,0.5556,0.5556
btn.anc,450,696,235,450,0.4775,0.4746,0.3750,0.5222,0.5222
bnc.anc,450,696,195,450,0.3647,0.3387,0.3003,0.4333,0.4333
atc.anc,450,696,249,450,0.4877,0.4865,0.3966,0.5533,0.5533
atn.anc,450,696,244,450,0.4818,0.4813,0.3900,0.5422,0.5422
anc.anc,450,696,179,450,0.3370,0.3085,0.2727,0.3978,0.3978
ann.anc,450,696,198,450,0.3721,0.3379,0.3094,0.4400,0.4400
nnn.ann,450,696,39,450,0.0742,0.0618,0.0549,0.0867,0.0867
nnc.ann,450,696,143,450,0.2694,0.2119,0.2162,0.3178,0.3178
ntc.ann,450,696,247,450,0.4870,0.4855,0.3886,0.5489,0.5489
ntn.ann,450,696,165,450,0.3260,0.3020,0.2552,0.3667,0.3667
lnn.ann,450,696,134,450,0.2330,0.1873,0.1998,0.2978,0.2978
ltn.ann,450,696,232,450,0.4695,0.4634,0.3733,0.5156,0.5156
ltc.ann,450,696,257,450,0.5195,0.5221,0.4108,0.5711,0.5711
lnc.ann,450,696,193,450,0.3668,0.3336,0.2962,0.4289,0.4289
bnn.ann,450,696,172,450,0.3172,0.2880,0.2613,0.3822,0.3822
btc.ann,450,696,250,450,0.5124,0.5142,0.3996,0.5556,0.5556
btn.ann,450,696,235,450,0.4775,0.4746,0.3750,0.5222,0.5222
bnc.ann,450,696,195,450,0.3647,0.3387,0.3003,0.4333,0.4333
atc.ann,450,696,249,450,0.4877,0.4865,0.3966,0.5533,0.5533
atn.ann,450,696,244,450,0.4818,0.4813,0.3900,0.5422,0.5422
anc.ann,450,696,179,450,0.3370,0.3085,0.2727,0.3978,0.3978
ann.ann,450,696,198,450,0.3721,0.3377,0.3094,0.4400,0.4400
