Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
anc.bnn,3375,1837,505,3332,0.2607,0.2472,0.3251,0.1496,0.1575
ann.bnn,3375,1837,561,3311,0.2754,0.2614,0.3489,0.1662,0.1799
nnn.btc,3375,1837,474,3348,0.2077,0.1925,0.2895,0.1404,0.1442
nnc.btc,3375,1837,722,3200,0.3862,0.3747,0.4582,0.2139,0.2528
ntc.btc,3375,1837,774,3206,0.4088,0.4027,0.4795,0.2293,0.2661
ntn.btc,3375,1837,680,3269,0.3352,0.3256,0.4295,0.2015,0.2184
lnn.btc,3375,1837,684,3266,0.3474,0.3361,0.4300,0.2027,0.2232
ltn.btc,3375,1837,729,3242,0.3738,0.3686,0.4633,0.2160,0.2412
ltc.btc,3375,1837,767,3206,0.4131,0.4097,0.4834,0.2273,0.2603
lnc.btc,3375,1837,773,3182,0.4256,0.4217,0.4876,0.2290,0.2726
bnn.btc,3375,1837,684,3252,0.3537,0.3418,0.4351,0.2027,0.2272
btc.btc,3375,1837,746,3207,0.3960,0.3916,0.4717,0.2210,0.2534
btn.btc,3375,1837,713,3231,0.3663,0.3578,0.4557,0.2113,0.2375
bnc.btc,3375,1837,774,3189,0.4174,0.4123,0.4880,0.2293,0.2730
atc.btc,3375,1837,673,3248,0.3594,0.3501,0.4333,0.1994,0.2241
atn.btc,3375,1837,668,3228,0.3594,0.3502,0.4355,0.1979,0.2294
anc.btc,3375,1837,712,3231,0.3840,0.3752,0.4566,0.2110,0.2405
ann.btc,3375,1837,681,3221,0.3684,0.3591,0.4367,0.2018,0.2359
nnn.btn,3375,1837,474,3348,0.2077,0.1925,0.2895,0.1404,0.1442
nnc.btn,3375,1837,722,3200,0.3862,0.3747,0.4582,0.2139,0.2528
ntc.btn,3375,1837,774,3206,0.4088,0.4027,0.4795,0.2293,0.2661
ntn.btn,3375,1837,680,3269,0.3352,0.3256,0.4295,0.2015,0.2184
lnn.btn,3375,1837,684,3266,0.3474,0.3361,0.4300,0.2027,0.2232
ltn.btn,3375,1837,729,3242,0.3738,0.3686,0.4633,0.2160,0.2412
ltc.btn,3375,1837,767,3206,0.4131,0.4097,0.4834,0.2273,0.2603
lnc.btn,3375,1837,773,3182,0.4256,0.4217,0.4876,0.2290,0.2726
bnn.btn,3375,1837,684,3252,0.3537,0.3418,0.4351,0.2027,0.2272
btc.btn,3375,1837,746,3207,0.3960,0.3916,0.4717,0.2210,0.2534
btn.btn,3375,1837,713,3231,0.3663,0.3578,0.4557,0.2113,0.2375
