Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
ntn.ltc,450,696,251,450,0.4955,0.4957,0.3994,0.5578,0.5578
lnn.ltc,450,696,251,450,0.4896,0.4958,0.4007,0.5578,0.5578
ltn.ltc,450,696,267,450,0.5395,0.5507,0.4259,0.5933,0.5933
ltc.ltc,450,696,272,450,0.5685,0.5822,0.4318,0.6044,0.6044
lnc.ltc,450,696,266,450,0.5553,0.5626,0.4209,0.5911,0.5911
bnn.ltc,450,696,255,450,0.5026,0.5060,0.4061,0.5667,0.5667
btc.ltc,450,696,270,450,0.5642,0.5783,0.4321,0.6000,0.6000
btn.ltc,450,696,256,450,0.5410,0.5488,0.4109,0.5689,0.5689
bnc.ltc,450,696,272,450,0.5554,0.5661,0.4283,0.6044,0.6044
atc.ltc,450,696,260,450,0.5378,0.5396,0.4134,0.5778,0.5778
atn.ltc,450,696,250,450,0.5229,0.5373,0.3983,0.5556,0.5556
anc.ltc,450,696,264,450,0.5329,0.5452,0.4142,0.5867,0.5867
ann.ltc,450,696,250,450,0.5137,0.5252,0.3955,0.5556,0.5556
nnn.lnc,450,696,47,450,0.0880,0.0758,0.0660,0.1044,0.1044
nnc.lnc,450,696,161,450,0.2975,0.2623,0.2473,0.3578,0.3578
ntc.lnc,450,696,252,450,0.5046,0.5032,0.3959,0.5600,0.5600
ntn.lnc,450,696,186,450,0.3441,0.3229,0.2917,0.4133,0.4133
lnn.lnc,450,696,147,450,0.2615,0.2249,0.2219,0.3267,0.3267
ltn.lnc,450,696,251,450,0.4896,0.4958,0.4007,0.5578,0.5578
ltc.lnc,450,696,270,450,0.5480,0.5587,0.4279,0.6000,0.6000
lnc.lnc,450,696,214,450,0.4053,0.3777,0.3323,0.4756,0.4756
bnn.lnc,450,696,183,450,0.3368,0.3100,0.2827,0.4067,0.4067
btc.lnc,450,696,266,450,0.5415,0.5465,0.4196,0.5911,0.5911
btn.lnc,450,696,255,450,0.5026,0.5060,0.4061,0.5667,0.5667
bnc.lnc,450,696,210,450,0.3960,0.3723,0.3305,0.4667,0.4667
atc.lnc,450,696,255,450,0.5211,0.5221,0.3986,0.5667,0.5667
atn.lnc,450,696,250,450,0.5137,0.5252,0.3955,0.5556,0.5556
anc.lnc,450,696,188,450,0.3701,0.3461,0.2906,0.4178,0.4178
ann.lnc,450,696,207,450,0.3846,0.3784,0.3222,0.4600,0.4600
nnn.bnn,450,696,47,450,0.0886,0.0762,0.0665,0.1044,0.1044
nnc.bnn,450,696,165,450,0.3107,0.2719,0.2530,0.3667,0.3667
ntc.bnn,450,696,255,450,0.5106,0.5107,0.3987,0.5667,0.5667
ntn.bnn,450,696,191,450,0.3479,0.3321,0.2973,0.4244,0.4244
lnn.bnn,450,696,147,450,0.2613,0.2252,0.2226,0.3267,0.3267
ltn.bnn,450,696,249,450,0.4898,0.4924,0.3957,0.5533,0.5533
ltc.bnn,450,696,274,450,0.5518,0.5619,0.4330,0.6089,0.6089
lnc.bnn,450,696,215,450,0.4125,0.3880,0.3316,0.4778,0.4778
bnn.bnn,450,696,181,450,0.3347,0.3088,0.2793,0.4022,0.4022
btc.bnn,450,696,268,450,0.5437,0.5508,0.4223,0.5956,0.5956
btn.bnn,450,696,254,450,0.5007,0.5023,0.4037,0.5644,0.5644
bnc.bnn,450,696,211,450,0.4045,0.3764,0.3316,0.4689,0.4689
atc.bnn,450,696,259,450,0.5242,0.5243,0.4048,0.5756,0.5756
atn.bnn,450,696,250,450,0.5155,0.5227,0.3955,0.5556,0.5556
anc.bnn,450,696,191,450,0.3751,0.3486,0.2940,0.4244,0.4244
ann.bnn,450,696,208,450,0.3862,0.3788,0.3224,0.4622,0.4622
nnn.btc,450,696,191,450,0.3479,0.3321,0.2973,0.4244,0.4244
