Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
ltn.ltc,1560,796,297,1390,0.3768,0.3628,0.5093,0.1904,0.2614
ltc.ltc,1560,796,305,1398,0.3393,0.3277,0.5179,0.1955,0.2665
lnc.ltc,1560,796,280,1404,0.3075,0.2876,0.4934,0.1795,0.2384
bnn.ltc,1560,796,281,1421,0.3569,0.3383,0.4999,0.1801,0.2437
btc.ltc,1560,796,304,1417,0.3235,0.3155,0.5151,0.1949,0.2604
btn.ltc,1560,796,297,1403,0.3704,0.3527,0.5070,0.1904,0.2579
bnc.ltc,1560,796,278,1419,0.2890,0.2738,0.4784,0.1782,0.2340
atc.ltc,1560,796,285,1423,0.3107,0.3021,0.4829,0.1827,0.2463
atn.ltc,1560,796,291,1395,0.3689,0.3509,0.4923,0.1865,0.2607
anc.ltc,1560,796,273,1425,0.2780,0.2601,0.4690,0.1750,0.2336
ann.ltc,1560,796,285,1403,0.3597,0.3386,0.4894,0.1827,0.2478
nnn.lnc,1560,796,195,1476,0.1976,0.1816,0.3620,0.1250,0.1502
nnc.lnc,1560,796,212,1495,0.2240,0.2102,0.3456,0.1359,0.1596
ntc.lnc,1560,796,271,1439,0.2826,0.2620,0.4706,0.1737,0.2021
ntn.lnc,1560,796,242,1425,0.2703,0.2538,0.4408,0.1551,0.1932
lnn.lnc,1560,796,245,1468,0.2608,0.2465,0.4312,0.1571,0.1835
ltn.lnc,1560,796,279,1402,0.3603,0.3409,0.4974,0.1788,0.2479
ltc.lnc,1560,796,278,1424,0.2941,0.2788,0.4779,0.1782,0.2265
lnc.lnc,1560,796,242,1487,0.2209,0.2085,0.4132,0.1551,0.1796
bnn.lnc,1560,796,242,1465,0.2787,0.2611,0.4354,0.1551,0.1957
btc.lnc,1560,796,273,1442,0.2785,0.2617,0.4730,0.1750,0.2246
btn.lnc,1560,796,281,1421,0.3569,0.3383,0.4999,0.1801,0.2437
bnc.lnc,1560,796,232,1483,0.2093,0.1975,0.3862,0.1487,0.1745
atc.lnc,1560,796,266,1448,0.2615,0.2465,0.4602,0.1705,0.2220
atn.lnc,1560,796,285,1403,0.3597,0.3386,0.4894,0.1827,0.2478
anc.lnc,1560,796,218,1506,0.1919,0.1800,0.3530,0.1397,0.1606
ann.lnc,1560,796,254,1464,0.2991,0.2830,0.4374,0.1628,0.2036
nnn.bnn,1560,796,195,1480,0.1995,0.1821,0.3642,0.1250,0.1494
nnc.bnn,1560,796,214,1494,0.2247,0.2108,0.3510,0.1372,0.1625
ntc.bnn,1560,796,273,1448,0.2853,0.2663,0.4732,0.1750,0.2021
ntn.bnn,1560,796,242,1429,0.2727,0.2537,0.4423,0.1551,0.1915
lnn.bnn,1560,796,247,1478,0.2603,0.2459,0.4370,0.1583,0.1850
ltn.bnn,1560,796,278,1405,0.3608,0.3401,0.4943,0.1782,0.2469
ltc.bnn,1560,796,279,1421,0.2949,0.2799,0.4810,0.1788,0.2276
lnc.bnn,1560,796,241,1486,0.2237,0.2103,0.3901,0.1545,0.1791
bnn.bnn,1560,796,245,1464,0.2827,0.2673,0.4387,0.1571,0.1979
btc.bnn,1560,796,277,1439,0.2813,0.2655,0.4864,0.1776,0.2273
btn.bnn,1560,796,279,1427,0.3611,0.3387,0.4976,0.1788,0.2436
bnc.bnn,1560,796,237,1491,0.2097,0.1982,0.4016,0.1519,0.1775
atc.bnn,1560,796,266,1447,0.2647,0.2488,0.4664,0.1705,0.2221
atn.bnn,1560,796,283,1412,0.3582,0.3376,0.4883,0.1814,0.2459
anc.bnn,1560,796,222,1507,0.1911,0.1808,0.3592,0.1423,0.1631
ann.bnn,1560,796,250,1493,0.2794,0.2638,0.4159,0.1603,0.1825
nnn.btc,1560,796,242,1429,0.2727,0.2537,0.4423,0.1551,0.1915
nnc.btc,1560,796,276,1429,0.3014,0.2805,0.4742,0.1769,0.2121
ntc.btc,1560,796,308,1385,0.3444,0.3281,0.5196,0.1974,0.2605
ntn.btc,1560,796,265,1398,0.3381,0.3177,0.4789,0.1699,0.2393
lnn.btc,1560,796,278,1405,0.3608,0.3401,0.4943,0.1782,0.2469
ltn.btc,1560,796,299,1382,0.3780,0.3653,0.5126,0.1917,0.2637
ltc.btc,1560,796,307,1403,0.3396,0.3259,0.5228,0.1968,0.2675
lnc.btc,1560,796,284,1410,0.3121,0.2898,0.4964,0.1821,0.2406
bnn.btc,1560,796,279,1427,0.3611,0.3387,0.4976,0.1788,0.2436
btc.btc,1560,796,300,1421,0.3238,0.3154,0.5001,0.1923,0.2577
btn.btc,1560,796,299,1409,0.3691,0.3510,0.5095,0.1917,0.2587
bnc.btc,1560,796,280,1421,0.2889,0.2735,0.4863,0.1795,0.2349
atc.btc,1560,796,281,1426,0.3092,0.2991,0.4711,0.1801,0.2436
atn.btc,1560,796,290,1400,0.3659,0.3484,0.4931,0.1859,0.2596
anc.btc,1560,796,270,1428,0.2649,0.2476,0.4673,0.1731,0.2188
ann.btc,1560,796,283,1412,0.3582,0.3376,0.4883,0.1814,0.2459
nnn.btn,1560,796,242,1429,0.2727,0.2537,0.4423,0.1551,0.1915
nnc.btn,1560,796,276,1429,0.3014,0.2805,0.4742,0.1769,0.2121
ntc.btn,1560,796,308,1385,0.3444,0.3281,0.5196,0.1974,0.2605
ntn.btn,1560,796,265,1398,0.3381,0.3177,0.4789,0.1699,0.2393
lnn.btn,1560,796,278,1405,0.3608,0.3401,0.4943,0.1782,0.2469
ltn.btn,1560,796,299,1382,0.3780,0.3653,0.5126,0.1917,0.2637
ltc.btn,1560,796,307,1403,0.3396,0.3259,0.5228,0.1968,0.2675
lnc.btn,1560,796,284,1410,0.3121,0.2898,0.4964,0.1821,0.2406
bnn.btn,1560,796,279,1427,0.3611,0.3387,0.4976,0.1788,0.2436
btc.btn,1560,796,300,1421,0.3238,0.3154,0.5001,0.1923,0.2577
btn.btn,1560,796,299,1409,0.3691,0.3510,0.5095,0.1917,0.2587
bnc.btn,1560,796,280,1421,0.2889,0.2735,0.4863,0.1795,0.2349
atc.btn,1560,796,281,1426,0.3092,0.2991,0.4711,0.1801,0.2436
atn.btn,1560,796,290,1400,0.3659,0.3484,0.4931,0.1859,0.2596
anc.btn,1560,796,270,1428,0.2649,0.2476,0.4673,0.1731,0.2188
ann.btn,1560,796,283,1412,0.3582,0.3376,0.4883,0.1814,0.2459
nnn.bnc,1560,796,192,1480,0.1988,0.1814,0.3585,0.1231,0.1475
nnc.bnc,1560,796,214,1494,0.2247,0.2108,0.3510,0.1372,0.1625
ntc.bnc,1560,796,273,1448,0.2853,0.2663,0.4732,0.1750,0.2021
ntn.bnc,1560,796,242,1429,0.2727,0.2537,0.4423,0.1551,0.1915
