Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
lnn.ltc,900,696,334,900,0.4702,0.4676,0.5201,0.3711,0.3711
ltn.ltc,900,696,371,900,0.5011,0.4949,0.5745,0.4122,0.4122
ltc.ltc,900,696,386,900,0.5186,0.5291,0.5955,0.4289,0.4289
lnc.ltc,900,696,375,900,0.5275,0.5254,0.5713,0.4167,0.4167
bnn.ltc,900,696,349,900,0.4787,0.4772,0.5377,0.3878,0.3878
btc.ltc,900,696,380,900,0.5129,0.5187,0.5857,0.4222,0.4222
btn.ltc,900,696,365,900,0.5010,0.4944,0.5673,0.4056,0.4056
bnc.ltc,900,696,376,900,0.5225,0.5168,0.5755,0.4178,0.4178
atc.ltc,900,696,368,900,0.4852,0.4898,0.5713,0.4089,0.4089
atn.ltc,900,696,352,900,0.4812,0.4831,0.5553,0.3911,0.3911
anc.ltc,900,696,361,900,0.4952,0.4949,0.5574,0.4011,0.4011
ann.ltc,900,696,350,900,0.4810,0.4823,0.5450,0.3889,0.3889
nnn.lnc,900,696,58,900,0.0724,0.0600,0.0789,0.0644,0.0644
nnc.lnc,900,696,186,900,0.2504,0.1992,0.2750,0.2067,0.2067
ntc.lnc,900,696,344,900,0.4771,0.4773,0.5242,0.3822,0.3822
ntn.lnc,900,696,251,900,0.3169,0.2890,0.3855,0.2789,0.2789
lnn.lnc,900,696,185,900,0.2304,0.1872,0.2728,0.2056,0.2056
ltn.lnc,900,696,334,900,0.4702,0.4676,0.5201,0.3711,0.3711
ltc.lnc,900,696,371,900,0.5120,0.5142,0.5678,0.4122,0.4122
lnc.lnc,900,696,266,900,0.3524,0.3209,0.4009,0.2956,0.2956
bnn.lnc,900,696,249,900,0.3181,0.2938,0.3752,0.2767,0.2767
btc.lnc,900,696,365,900,0.5055,0.5084,0.5600,0.4056,0.4056
btn.lnc,900,696,349,900,0.4787,0.4772,0.5377,0.3878,0.3878
bnc.lnc,900,696,275,900,0.3544,0.3270,0.4129,0.3056,0.3056
atc.lnc,900,696,352,900,0.4832,0.4849,0.5465,0.3911,0.3911
atn.lnc,900,696,350,900,0.4810,0.4824,0.5450,0.3889,0.3889
anc.lnc,900,696,259,900,0.3288,0.3067,0.3878,0.2878,0.2878
ann.lnc,900,696,292,900,0.3734,0.3442,0.4436,0.3244,0.3244
nnn.bnn,900,696,63,900,0.0730,0.0606,0.0878,0.0700,0.0700
nnc.bnn,900,696,193,900,0.2645,0.2095,0.2879,0.2144,0.2144
ntc.bnn,900,696,350,900,0.4830,0.4819,0.5333,0.3889,0.3889
ntn.bnn,900,696,259,900,0.3232,0.2961,0.3974,0.2878,0.2878
lnn.bnn,900,696,185,900,0.2335,0.1883,0.2694,0.2056,0.2056
ltn.bnn,900,696,336,900,0.4715,0.4679,0.5223,0.3733,0.3733
ltc.bnn,900,696,376,900,0.5168,0.5186,0.5740,0.4178,0.4178
lnc.bnn,900,696,275,900,0.3632,0.3321,0.4161,0.3056,0.3056
bnn.bnn,900,696,250,900,0.3179,0.2906,0.3752,0.2778,0.2778
btc.bnn,900,696,366,900,0.5101,0.5122,0.5596,0.4067,0.4067
btn.bnn,900,696,350,900,0.4791,0.4758,0.5384,0.3889,0.3889
bnc.bnn,900,696,276,900,0.3620,0.3338,0.4138,0.3067,0.3067
atc.bnn,900,696,357,900,0.4877,0.4871,0.5522,0.3967,0.3967
atn.bnn,900,696,350,900,0.4814,0.4836,0.5450,0.3889,0.3889
anc.bnn,900,696,259,900,0.3367,0.3098,0.3888,0.2878,0.2878
ann.bnn,900,696,290,900,0.3734,0.3438,0.4389,0.3222,0.3222
nnn.btc,900,696,259,900,0.3232,0.2961,0.3974,0.2878,0.2878
nnc.btc,900,696,368,900,0.4991,0.5048,0.5572,0.4089,0.4089
ntc.btc,900,696,383,900,0.5161,0.5276,0.5884,0.4256,0.4256
ntn.btc,900,696,357,900,0.4773,0.4775,0.5531,0.3967,0.3967
lnn.btc,900,696,336,900,0.4715,0.4679,0.5223,0.3733,0.3733
ltn.btc,900,696,370,900,0.5014,0.4954,0.5729,0.4111,0.4111
ltc.btc,900,696,392,900,0.5213,0.5322,0.6031,0.4356,0.4356
lnc.btc,900,696,379,900,0.5302,0.5301,0.5770,0.4211,0.4211
bnn.btc,900,696,350,900,0.4791,0.4758,0.5384,0.3889,0.3889
btc.btc,900,696,382,900,0.5180,0.5204,0.5884,0.4244,0.4244
btn.btc,900,696,365,900,0.5013,0.4926,0.5686,0.4056,0.4056
bnc.btc,900,696,383,900,0.5252,0.5208,0.5840,0.4256,0.4256
atc.btc,900,696,370,900,0.4874,0.4898,0.5730,0.4111,0.4111
atn.btc,900,696,353,900,0.4798,0.4822,0.5574,0.3922,0.3922
anc.btc,900,696,365,900,0.4979,0.4983,0.5630,0.4056,0.4056
ann.btc,900,696,350,900,0.4814,0.4836,0.5450,0.3889,0.3889
nnn.btn,900,696,259,900,0.3232,0.2961,0.3974,0.2878,0.2878
nnc.btn,900,696,368,900,0.4991,0.5048,0.5572,0.4089,0.4089
ntc.btn,900,696,383,900,0.5161,0.5276,0.5884,0.4256,0.4256
ntn.btn,900,696,357,900,0.4773,0.4775,0.5531,0.3967,0.3967
lnn.btn,900,696,336,900,0.4715,0.4679,0.5223,0.3733,0.3733
ltn.btn,900,696,370,900,0.5014,0.4954,0.5729,0.4111,0.4111
ltc.btn,900,696,392,900,0.5213,0.5322,0.6031,0.4356,0.4356
lnc.btn,900,696,379,900,0.5302,0.5301,0.5770,0.4211,0.4211
bnn.btn,900,696,350,900,0.4791,0.4758,0.5384,0.3889,0.3889
btc.btn,900,696,382,900,0.5180,0.5204,0.5884,0.4244,0.4244
btn.btn,900,696,365,900,0.5013,0.4926,0.5686,0.4056,0.4056
bnc.btn,900,696,383,900,0.5252,0.5208,0.5840,0.4256,0.4256
atc.btn,900,696,370,900,0.4874,0.4898,0.5730,0.4111,0.4111
atn.btn,900,696,353,900,0.4798,0.4822,0.5574,0.3922,0.3922
anc.btn,900,696,365,900,0.4979,0.4983,0.5630,0.4056,0.4056
ann.btn,900,696,350,900,0.4814,0.4836,0.5450,0.3889,0.3889
nnn.bnc,900,696,61,900,0.0732,0.0607,0.0846,0.0678,0.0678
nnc.bnc,900,696,193,900,0.2645,0.2095,0.2879,0.2144,0.2144
ntc.bnc,900,696,350,900,0.4830,0.4819,0.5333,0.3889,0.3889
ntn.bnc,900,696,259,900,0.3232,0.2961,0.3974,0.2878,0.2878
