Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
ann.bnn,1245,324,199,924,0.3974,0.4060,0.6464,0.1598,0.2955
nnn.btc,1245,324,136,1115,0.2022,0.1959,0.4421,0.1092,0.1529
nnc.btc,1245,324,227,811,0.5396,0.5622,0.7362,0.1823,0.4291
ntc.btc,1245,324,239,734,0.6022,0.6242,0.7554,0.1920,0.5020
ntn.btc,1245,324,213,864,0.4531,0.4637,0.6822,0.1711,0.3582
lnn.btc,1245,324,222,871,0.4324,0.4458,0.7150,0.1783,0.3405
ltn.btc,1245,324,236,768,0.5425,0.5591,0.7466,0.1896,0.4448
ltc.btc,1245,324,246,740,0.6227,0.6448,0.7651,0.1976,0.5217
lnc.btc,1245,324,237,748,0.6198,0.6435,0.7461,0.1904,0.5100
bnn.btc,1245,324,228,841,0.4627,0.4782,0.7137,0.1831,0.3659
btc.btc,1245,324,242,775,0.5847,0.6056,0.7575,0.1944,0.4831
btn.btc,1245,324,239,766,0.5556,0.5714,0.7465,0.1920,0.4663
bnc.btc,1245,324,237,769,0.5967,0.6208,0.7480,0.1904,0.4947
atc.btc,1245,324,224,861,0.5445,0.5651,0.7017,0.1799,0.4272
atn.btc,1245,324,236,775,0.5682,0.5833,0.7490,0.1896,0.4791
anc.btc,1245,324,229,830,0.5399,0.5594,0.7235,0.1839,0.4393
ann.btc,1245,324,231,808,0.5362,0.5492,0.7240,0.1855,0.4413
nnn.btn,1245,324,136,1115,0.2022,0.1959,0.4421,0.1092,0.1529
nnc.btn,1245,324,227,811,0.5396,0.5622,0.7362,0.1823,0.4291
ntc.btn,1245,324,239,734,0.6022,0.6242,0.7554,0.1920,0.5020
ntn.btn,1245,324,213,864,0.4531,0.4637,0.6822,0.1711,0.3582
lnn.btn,1245,324,222,871,0.4324,0.4458,0.7150,0.1783,0.3405
ltn.btn,1245,324,236,768,0.5425,0.5591,0.7466,0.1896,0.4448
ltc.btn,1245,324,246,740,0.6227,0.6448,0.7651,0.1976,0.5217
lnc.btn,1245,324,237,748,0.6198,0.6435,0.7461,0.1904,0.5100
bnn.btn,1245,324,228,841,0.4627,0.4782,0.7137,0.1831,0.3659
btc.btn,1245,324,242,775,0.5847,0.6056,0.7575,0.1944,0.4831
btn.btn,1245,324,239,766,0.5556,0.5714,0.7465,0.1920,0.4663
bnc.btn,1245,324,237,769,0.5967,0.6208,0.7480,0.1904,0.4947
atc.btn,1245,324,224,861,0.5445,0.5651,0.7017,0.1799,0.4272
atn.btn,1245,324,236,775,0.5682,0.5833,0.7490,0.1896,0.4791
anc.btn,1245,324,229,830,0.5399,0.5594,0.7235,0.1839,0.4393
ann.btn,1245,324,231,808,0.5362,0.5492,0.7240,0.1855,0.4413
nnn.bnc,1245,324,46,1228,0.0700,0.0628,0.1077,0.0369,0.0410
