Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
ltn.ltc,1560,796,320,1381,0.3919,0.3763,0.5244,0.2051,0.2930
ltc.ltc,1560,796,362,1396,0.3755,0.3626,0.5454,0.2321,0.2938
lnc.ltc,1560,796,345,1424,0.3462,0.3342,0.5350,0.2212,0.2746
bnn.ltc,1560,796,318,1392,0.3515,0.3327,0.5320,0.2038,0.2649
btc.ltc,1560,796,344,1408,0.3523,0.3371,0.5228,0.2205,0.2752
btn.ltc,1560,796,310,1364,0.3803,0.3680,0.5127,0.1987,0.2834
bnc.ltc,1560,796,344,1434,0.3171,0.3102,0.5373,0.2205,0.2642
atc.ltc,1560,796,323,1421,0.3353,0.3131,0.4842,0.2071,0.2643
atn.ltc,1560,796,320,1380,0.3729,0.3610,0.5163,0.2051,0.2731
anc.ltc,1560,796,321,1426,0.2964,0.2864,0.4968,0.2058,0.2517
ann.ltc,1560,796,328,1406,0.3576,0.3408,0.5318,0.2103,0.2595
nnn.lnc,1560,796,186,1474,0.1809,0.1628,0.3442,0.1192,0.1468
nnc.lnc,1560,796,237,1479,0.2480,0.2254,0.3535,0.1519,0.1853
ntc.lnc,1560,796,307,1435,0.3132,0.2947,0.4777,0.1968,0.2424
ntn.lnc,1560,796,262,1435,0.2739,0.2548,0.4557,0.1679,0.2102
lnn.lnc,1560,796,249,1434,0.2664,0.2507,0.4262,0.1596,0.1916
ltn.lnc,1560,796,307,1403,0.3633,0.3447,0.5152,0.1968,0.2605
ltc.lnc,1560,796,342,1433,0.3526,0.3337,0.5249,0.2192,0.2659
lnc.lnc,1560,796,258,1488,0.2205,0.2044,0.3831,0.1654,0.1890
bnn.lnc,1560,796,257,1438,0.2758,0.2633,0.4311,0.1647,0.1993
btc.lnc,1560,796,333,1450,0.3332,0.3192,0.5091,0.2135,0.2550
btn.lnc,1560,796,318,1392,0.3515,0.3327,0.5320,0.2038,0.2649
bnc.lnc,1560,796,243,1492,0.1999,0.1887,0.3788,0.1558,0.1767
atc.lnc,1560,796,321,1464,0.3024,0.2893,0.4784,0.2058,0.2469
atn.lnc,1560,796,328,1406,0.3576,0.3408,0.5318,0.2103,0.2595
anc.lnc,1560,796,226,1516,0.1707,0.1594,0.3302,0.1449,0.1547
ann.lnc,1560,796,273,1468,0.2891,0.2727,0.4405,0.1750,0.2022
nnn.bnn,1560,796,186,1476,0.1828,0.1651,0.3429,0.1192,0.1442
nnc.bnn,1560,796,240,1479,0.2520,0.2277,0.3577,0.1538,0.1872
ntc.bnn,1560,796,311,1441,0.3169,0.3020,0.4852,0.1994,0.2424
ntn.bnn,1560,796,264,1437,0.2707,0.2539,0.4583,0.1692,0.2085
lnn.bnn,1560,796,246,1454,0.2619,0.2485,0.4226,0.1577,0.1871
ltn.bnn,1560,796,305,1402,0.3642,0.3451,0.5137,0.1955,0.2622
ltc.bnn,1560,796,343,1441,0.3547,0.3333,0.5328,0.2199,0.2640
lnc.bnn,1560,796,257,1490,0.2239,0.2081,0.3808,0.1647,0.1874
bnn.bnn,1560,796,249,1450,0.2740,0.2628,0.4253,0.1596,0.1927
btc.bnn,1560,796,333,1460,0.3352,0.3184,0.5094,0.2135,0.2538
btn.bnn,1560,796,309,1395,0.3503,0.3317,0.5227,0.1981,0.2587
bnc.bnn,1560,796,246,1509,0.2082,0.1982,0.3645,0.1577,0.1773
atc.bnn,1560,796,318,1463,0.3032,0.2911,0.4813,0.2038,0.2455
atn.bnn,1560,796,328,1416,0.3543,0.3412,0.5314,0.2103,0.2585
anc.bnn,1560,796,229,1526,0.1758,0.1658,0.3329,0.1468,0.1560
ann.bnn,1560,796,269,1505,0.2822,0.2651,0.4190,0.1724,0.1931
nnn.btc,1560,796,264,1437,0.2707,0.2539,0.4583,0.1692,0.2085
nnc.btc,1560,796,324,1450,0.3386,0.3276,0.5012,0.2077,0.2501
ntc.btc,1560,796,353,1407,0.3758,0.3606,0.5412,0.2263,0.2902
ntn.btc,1560,796,295,1402,0.3631,0.3467,0.4905,0.1891,0.2654
lnn.btc,1560,796,305,1402,0.3642,0.3451,0.5137,0.1955,0.2622
ltn.btc,1560,796,321,1383,0.3853,0.3693,0.5270,0.2058,0.2881
ltc.btc,1560,796,359,1399,0.3762,0.3645,0.5437,0.2301,0.2880
lnc.btc,1560,796,348,1419,0.3511,0.3384,0.5386,0.2231,0.2834
bnn.btc,1560,796,309,1395,0.3503,0.3317,0.5227,0.1981,0.2587
btc.btc,1560,796,343,1413,0.3531,0.3364,0.5214,0.2199,0.2741
btn.btc,1560,796,316,1368,0.3777,0.3678,0.5209,0.2026,0.2813
bnc.btc,1560,796,342,1431,0.3255,0.3156,0.5368,0.2192,0.2654
atc.btc,1560,796,326,1430,0.3377,0.3159,0.4833,0.2090,0.2662
atn.btc,1560,796,320,1389,0.3719,0.3579,0.5154,0.2051,0.2701
anc.btc,1560,796,325,1425,0.2954,0.2857,0.4976,0.2083,0.2569
ann.btc,1560,796,328,1416,0.3543,0.3412,0.5314,0.2103,0.2585
nnn.btn,1560,796,264,1437,0.2707,0.2539,0.4583,0.1692,0.2085
nnc.btn,1560,796,324,1450,0.3386,0.3276,0.5012,0.2077,0.2501
ntc.btn,1560,796,353,1407,0.3758,0.3606,0.5412,0.2263,0.2902
ntn.btn,1560,796,295,1402,0.3631,0.3467,0.4905,0.1891,0.2654
lnn.btn,1560,796,305,1402,0.3642,0.3451,0.5137,0.1955,0.2622
ltn.btn,1560,796,321,1383,0.3853,0.3693,0.5270,0.2058,0.2881
ltc.btn,1560,796,359,1399,0.3762,0.3645,0.5437,0.2301,0.2880
lnc.btn,1560,796,348,1419,0.3511,0.3384,0.5386,0.2231,0.2834
bnn.btn,1560,796,309,1395,0.3503,0.3317,0.5227,0.1981,0.2587
btc.btn,1560,796,343,1413,0.3531,0.3364,0.5214,0.2199,0.2741
btn.btn,1560,796,316,1368,0.3777,0.3678,0.5209,0.2026,0.2813
bnc.btn,1560,796,342,1431,0.3255,0.3156,0.5368,0.2192,0.2654
atc.btn,1560,796,326,1430,0.3377,0.3159,0.4833,0.2090,0.2662
atn.btn,1560,796,320,1389,0.3719,0.3579,0.5154,0.2051,0.2701
anc.btn,1560,796,325,1425,0.2954,0.2857,0.4976,0.2083,0.2569
ann.btn,1560,796,328,1416,0.3543,0.3412,0.5314,0.2103,0.2585
nnn.bnc,1560,796,182,1477,0.1826,0.1650,0.3381,0.1167,0.1414
nnc.bnc,1560,796,241,1479,0.2520,0.2277,0.3581,0.1545,0.1878
ntc.bnc,1560,796,311,1441,0.3169,0.3020,0.4852,0.1994,0.2424
ntn.bnc,1560,796,264,1437,0.2707,0.2539,0.4583,0.1692,0.2085
lnn.bnc,1560,796,246,1454,0.2618,0.2485,0.4226,0.1577,0.1871
ltn.bnc,1560,796,305,1402,0.3642,0.3451,0.5137,0.1955,0.2622
ltc.bnc,1560,796,343,1441,0.3547,0.3333,0.5328,0.2199,0.2640
lnc.bnc,1560,796,257,1490,0.2239,0.2081,0.3808,0.1647,0.1874
